system_kanji_profile_link,company_name,capital,establishment_year,number_of_members,company_website,location,representative,system_kanji_project_count
https://system-kanji.com/services/13919,有限会社コスモゲートシステム,,2002年8月13日,,http://www.cg-system.com,〒 110-0016 東京都台東区台東4-10-7 岸本ビル３Ｆ,西川 正文,0
https://system-kanji.com/services/13920,株式会社知恵豆,"3,000万円",2008年9月,,http://www.chiemame.com/,〒 105-0001 東京都港区虎ノ門3-7-5 虎ノ門RooTs21ビル4階,吉田 清孝,0
https://system-kanji.com/services/13922,シオステクノロジー株式会社,"1,940万円",2001年7月,,http://www.ciostc.com/,〒 103-0023 東京都中央区日本橋本町4丁目3番1号 サカエ日本橋ビル3F,李 賛東,0
https://system-kanji.com/services/13923,株式会社クレアビジョン,"5,000万円",2008年3月10日,,http://www.clairvision.co.jp/,〒 173-0004 東京都板橋区板橋１－４２－１３ 大佳板橋ビル７階・８階,小川 潤,0
https://system-kanji.com/services/13925,株式会社電算管理サービス,"2,400万円",1980年８月,46名（2018年4月現在）,http://www.cms-net.co.jp/,〒 103-0025 東京都中央区日本橋茅場町2-7-10,山田 一範,0
https://system-kanji.com/services/13928,株式会社コ－ネット,"1,000万円",1995年7月7日,20名 （委託社員を含む）,http://www.co-net.co.jp/,〒 162-0845 東京都新宿区市谷本村町2-23 京都荘ビル 4F,中野 敏彦,0
https://system-kanji.com/services/13937,コンピューターシミュレーションズ株式会社,"1,000万円",1983年4月18日,,http://www.comsim.co.jp/,〒 191-0001 東京都日野市栄町4-2-16,小林 勉,0
https://system-kanji.com/services/13938,株式会社コムテップ,"10,000,000円",1984年12月24日,,http://www.comtep.co.jp/,〒 103－0003 東京都中央区日本橋横山町10-9-401,久保正宣,0
https://system-kanji.com/services/13939,株式会社ユニバーサルコンツェルン,1億円,1994年10月20日,,http://www.concern.co.jp/,〒 160-0023 東京都新宿区西新宿6-15-1セントラルパークタワー・ラ・トゥール新宿4階,小池 裕生,0
https://system-kanji.com/services/13945,株式会社ＣＰリンクス,"1,000万円",1996年 3月,59名（2019年3月現在）,http://www.cp-links.jp/,〒 153-0043 東京都目黒区東山1-2-7 第44興和ビル7F,渡辺 一善,0
https://system-kanji.com/services/13948,株式会社クルージャ,"1,000万円",2000年 6月 6日,,http://www.crewja.com/,〒 115-0044 東京都北区赤羽南1-21-3 カラムビル2F,古賀欣治,0
https://system-kanji.com/services/13952,クロスウェイ株式会社,"2,000万円",1993年12月3日,,http://www.crossway.co.jp/,〒 564-0051 大阪府吹田市豊津町27-12,久松 俊昭,0
https://system-kanji.com/services/13954,コンピューター・システム・エコー株式会社,"20,000,000円",1982年7月15日,121名（総稼働178名）（2019年12月現在）,http://www.cs-echo.co.jp/,〒 171-0014 東京都豊島区池袋2-55-13 合田ビル5F,赤羽 晃一,0
https://system-kanji.com/services/13958,コンピュータ・テクノロジー株式会社,2800万円,1983年11月19日,,http://www.ctc-jp.com/,〒 101-0051 東京都千代田区神田神保町3-2-1 サンライトビル5階,福嶋 義和,0
https://system-kanji.com/services/13961,株式会社カスタマトリックス,"30,000,000円",2005年7月14日,,http://www.customatrix.co.jp/,〒 162-0065 東京都新宿区住吉町1-12 新宿曙橋ビル3F,田村二郎,0
https://system-kanji.com/services/13965,株式会社大和システムクリエート,"5,000万円",1966年10月1日,147名（2020年4月1日現在）,http://www.daiwa-sc.co.jp/,〒 103-0027 東京都中央区日本橋3－14－1 新々会館,駒木 慎治,0
https://system-kanji.com/services/13969,株式会社デーシーエス,"23,500,000円",1998年7月,41名,http://www.dcsweb.jp/,〒 990-0038 山形県山形市幸町6-1 レッツ学院ビル1F,菅 滋徳,0
https://system-kanji.com/services/13971,株式会社デルテク,"1,000万円",1998年12月25日,27名,http://www.del-tec.co.jp/,〒 101-0044 東京都千代田区鍛冶町１－５－４ 神田ＮＡビル２階,佐野 孔一,0
https://system-kanji.com/services/13974,株式会社電算情報技研,,1980年1月24日,110名（2020年4月現在）,http://www.densanjoho.co.jp/,〒 550-0015 大阪府大阪市西区南堀江1-11-1 三共四ツ橋ビル9階,妹尾 均,0
https://system-kanji.com/services/13978,株式会社ディビオン,"1,000万円",2005年3月,,http://www.divi-on.co.jp/,〒 532-0011 大阪府大阪市淀川区西中島7-1-29 新大阪SONEビル 10F,野里常 茂樹,0
https://system-kanji.com/services/13979,株式会社 DMZ,,2007年6月27日,,http://www.dmz.co.jp/,〒 160-0022 東京都新宿区新宿6-27-28-309,長谷川 貴之,0
https://system-kanji.com/services/13984,株式会社ドリームハイブ,,2001年12月,,http://www.dreamhive.co.jp/,〒 167-0051 東京都杉並区荻窪5-21-11 ライフ荻窪2F,山本悟,0
https://system-kanji.com/services/13988,デジタルテクノロジー株式会社,"100,000千円",1988年8月,100名（2020年4月1日現在）,http://www.dtc.co.jp/,〒 116-0014 東京都荒川区東日暮里5丁目7-18コスモパークビル,"小林 浩利,市橋 博之",0
https://system-kanji.com/services/13989,ダンボネット・システムズ株式会社,"15,000,000円",1997年12月24日,,http://www.dumbonet.co.jp/,〒 103-0016 東京都中央区日本橋小網町9番3号 CANALTOWER 1F - 10F,尾崎 憲一,0
https://system-kanji.com/services/13997,株式会社NOAC International,"10,000,000",2001年4月,,http://www.e-noac.com/jp/,〒 220-0004 神奈川県横浜市西区北幸2-9-40 銀洋ビル9階,網田 義邦,0
https://system-kanji.com/services/13999,株式会社イーエックス,"1,800万円",1991年3月19日,15名（2015年1月現在）,http://www.e-x.co.jp/,〒 111-0053 東京都台東区浅草橋2-29-11 マルケービル４F,早坂健次,0
https://system-kanji.com/services/14000,株式会社イーガー,"3,000万円",1994年7月,,http://www.eager.co.jp/index.html,〒 530-0047 大阪府大阪市北区西天満5-6-4 SNビル 4F,穴釜 敬志,0
https://system-kanji.com/services/14002,株式会社エンベデッドプロ,"2,500万円",2004年2月,15名（2020年7月現在）,http://www.ebp.co.jp/,〒 220-0004 神奈川県横浜市西区北幸2-10-33マニュライフプレイス横浜７Ｆ,丸茂 治彦,0
https://system-kanji.com/services/14004,有限会社イーコーポワン,"1,000万円",2006年4月27日,,http://www.ecorpone.com/,〒 101-0048 東京都千代田区神田司町2丁目19番 神田司町ビル 501号,藤川晃弘,0
https://system-kanji.com/services/14005,エクセルコンピュータサービス株式会社,"15,000,000円",1990年3月,300名,http://www.ecs-kk.co.jp/,〒 170-0013 東京都豊島区東池袋1-33-8（NBF池袋タワー７階）,戸髙 利夫,0
https://system-kanji.com/services/14006,株式会社イー・シー・エス,"3,000万円",1997年12月,,https://www.ecs-ltd.co.jp/,〒 101-0052 東京都千代田区神田小川町1-10-2 ATELIER YOURS 小川町5階,本田 博己,0
https://system-kanji.com/services/14009,株式会社エフェステップ,"1,000万円",2001年 7月,10名（2015年6月現在）,http://www.effestep.jp/,〒 102-0071 東京都千代田区富士見1-5-5第2大新京ビル2Ｆ,中山 雄造,0
https://system-kanji.com/services/14011,Ｅｇｒｅｔｃｏｍ株式会社,,2009年6月1日,,http://www.egretcom.com/,〒 194-0013 東京都町田市原町田1-2-3 アーべイン平本402,水谷幹男,0
https://system-kanji.com/services/14013,株式会社エイコム,"1,000 万円",1982年8月,,http://www.eicom-tky.co.jp/,〒 160-0023 東京都新宿区西新宿7-15-10 井上ビル,花尻 広志,0
https://system-kanji.com/services/14019,株式会社エルバーラ・スイス,"20,000,000円",1994年12月21日,,http://www.elevera.net/,〒 141-0031 東京都品川区西五反田1-25-1 KANOビル 7F,後藤 葉子,0
https://system-kanji.com/services/14021,エリオット株式会社,300万円,1997年5月14日,2名,http://www.eliotto.com/,〒 188-8680 東京都西東京市芝久保町4-13-3,樋村 知行,0
https://system-kanji.com/services/14026,株式会社エミネント,"4,000万円",1988年9月26日,,http://www.emiweb.co.jp/,〒 103-0012 東京都中央区日本橋堀留町１丁目５番１１号堀留Ｄビル８階,山本 晃一,0
https://system-kanji.com/services/14033,株式会社イースマイル,"3,900,000円",2009年,20名（2016年9月現在）契約社員含む,http://www.es-mile.co.jp/,〒 162-0041 東京都新宿区早稲田鶴巻町537番地 アリガクリエートビル 3F,井上 伸孝,0
https://system-kanji.com/services/14034,株式会社イ・エス・エス,"1,000万円",1976年8月,,http://www.essnet.co.jp/,〒 112-0002 東京都文京区小石川1-1-17 日本生命春日駅前ビル2階,西谷 保,0
https://system-kanji.com/services/14039,株式会社エボリューションネット,"1,000万円",2006年5月,,http://www.evonet.co.jp/,〒 169-0075 東京都新宿区高田馬場3-3-3 NIAビル5Ｆ,永井 崇,0
https://system-kanji.com/services/14040,株式会社イー・ウエスト,5000万円,1995年12月15日,,http://www.ewest.co.jp/,〒 192-0083 東京都八王子市旭町8-10 比留間ビル7F,上島 賢治,0
https://system-kanji.com/services/14043,エクシードシステム株式会社,"1,800万円",2002年6月25日,60名,http://www.exceed-system.co.jp/,〒 700-0975 岡山県岡山市北区今3丁目24-34,丸山 英一,0
https://system-kanji.com/services/14049,アイテック株式会社,8千万円,2006年7月26日,21名,http://www.eyetech.jp/,〒 113-0033 東京都文京区本郷3-26-6 NREG本郷三丁目ビル6F,辻 啓延,0
https://system-kanji.com/services/14052,株式会社フィーグ,"4,000,000円",2004年10月01日,12名,http://www.faeg.jp/,〒 104-0033 東京都中央区新川2-24-4 金澤YJビル2階,,0
https://system-kanji.com/services/14053,株式会社ファイラエンジニアリング,,2004年5月13日,28名,http://www.faila.jp/,〒 104-0061 東京都中央区銀座八丁目１０番４号（和孝銀座8丁目ビル4F）,内田 隆,0
https://system-kanji.com/services/14057,株式会社ファイナンシャルブレインシステムズ,4億1千万円,1982年 9月10日,235名,http://www.fbsc.co.jp/,〒 105-0003 東京都港区西新橋1-2-9日比谷セントラルビル21階,梅澤 惠二,0
https://system-kanji.com/services/14061,株式会社金融エンジニアリング・グループ,99百万円,1989年4月26日,84名（2020年4月現在）,http://www.feg.co.jp/,〒 104-0033 東京都中央区新川2-27-1 東京住友ツインビル東館10階,南 悦郎,0
https://system-kanji.com/services/14063,株式会社フィアラックス,"1,000万円",2001年3月14日,7名,https://www.fiatlux.co.jp/,〒 101-0032 東京都千代田区岩本町1-3-3 プロスパービル8F,谷前太基,0
https://system-kanji.com/services/14064,株式会社ＦＩＣ,"4,000 万円",1991年4月,,http://www.fic-c.co.jp/,〒 173-0012 東京都板橋区大和町24-13,中田英明,0
https://system-kanji.com/services/14068,フォワード・インテグレーション・システム・サービス株式会社,2億9千5百万円,2005年11月1日,120名（2019年4月現在）,https://fissc.jp/,〒 140-0014 東京都品川区大井1-20-10 住友大井町ビル南館,宮 正明,0
https://system-kanji.com/services/14072,株式会社システムフラットオン,"10,000,000円",2001年3月15日,41名（契約社員2名）,http://www.flaton.co.jp/,〒 162-0851 東京都新宿区弁天町2グランドステータス寿賀原4F・5F,小嶋 淳,0
https://system-kanji.com/services/14073,フレックシステムズ株式会社,"3,100万円",2003年10月,,http://www.flexsystems-inc.com/,〒 105-0004 東京都港区新橋4-5-1 アーバン新橋ビル11F,笹川廣太郎,0
https://system-kanji.com/services/14078,株式会社フォレストバーウッド,"1,400万円",2008年4月1日,,https://www.forestbarwood.net/,〒 187-0043 東京都小平市学園東町3-2-3,林 研志,0
https://system-kanji.com/services/14080,株式会社フォーラム・サイエンス,"10,000,000円",1996年12月,,http://www.forum-science.co.jp/company/,〒 170-0013 東京都豊島区東池袋４丁目８番８号 東池袋パークビル６F,斎藤 実希,0
https://system-kanji.com/services/14083,株式会社エフピース・ソフト,"1,000万円",2006年4月10日,19名（内、正社員：13名）※2019年1月集計,https://www.fps-soft.co.jp/,〒 222-0033 神奈川県横浜市港北区新横浜2-3-8 KDX新横浜ビル8階,,0
https://system-kanji.com/services/14087,株式会社フロイント,"1,500万円",2012年2月22日,58名 （2020年4月現在）,http://www.freund-inc.co.jp/htdocs/,〒 104-0045 東京都中央区築地3-17-9 興和日東ビル8F,小菅順二,0
https://system-kanji.com/services/14090,株式会社フォーサイト・システムウエア,1600万円,1995年3月,,http://www.fsc-jp.net/,〒 804-0003 福岡県北九州市戸畑区中原新町４番１６号,中島 知史,0
https://system-kanji.com/services/14093,フィラーシステムズ株式会社,1000万円,2007年10月1日,,http://www.fsz.co.jp/,〒 550-0003 大阪府大阪市西区京町堀１−４−２２肥後橋プラザビル８F,鴻池 明,0
https://system-kanji.com/services/14094,株式会社フュコム,1千万円,1998年4月,12名 [平成23年4月1日現在],http://www.fucom.jp/,〒 581-0064 大阪府八尾市跡部本町3丁目2番38号,高橋和人,0
https://system-kanji.com/services/14095,フジキンソフト株式会社,"9,000万円",1974年10月19日,114名（令和2年3月31日現在）,http://www.fujikinsoft.co.jp/,〒 530-0012 大阪府大阪市北区芝田1-4-8(北阪急ビル),"赤松 直樹,池田 和弥",0
https://system-kanji.com/services/14096,フジモト株式会社,1000万円,1966年8月20日,58名,http://www.fujimoto.co.jp/,〒 166-0011 東京都杉並区梅里1-7-7 SKTビル2F,藤本高司,0
https://system-kanji.com/services/14097,福猫株式会社,"500,000円",2006年7月,,http://www.fukuneko.com/,〒 156-0044 東京都世田谷区赤堤4丁目2番3号 アメニティK2- 3B,渡邉 豪,0
https://system-kanji.com/services/14106,株式会社ロココ,"6,650万円",1994年6月7日,560名(アルバイト・パート含む),https://www.rococo.co.jp/,〒 542-0086 大阪府大阪市中央区西心斎橋2-1-5 日本生命御堂筋八幡町ビル3F,長谷川 一彦,0
https://system-kanji.com/services/14108,株式会社ジーアンドエフ,"23,000,000円",1993年5月,,http://www.gandf.co.jp/,〒 160-0022 東京都新宿区新宿5-18-12 Shinjuku 5-II 4階,下前 雄,0
https://system-kanji.com/services/14111,株式会社ゲニアス・デック,2100万円,2000年11月,45名,http://www.geniusdec.jp/,〒 151-0054 東京都渋谷区代々木２－１１－１２ 田中ビル３０１,平戸 利伸,0
https://system-kanji.com/services/14113,株式会社ジェネシスインフォメーションテクノロジ,"10,000,000円",1992年3月3日,,http://www.git.co.jp/,〒 169-0073 東京都新宿区百人町2-26-5 マイルドビル 5F,大村 正勝,0
https://system-kanji.com/services/14117,株式会社グッドネス,"1,000万円",2007年1月,40名,http://www.good-ness.co.jp/,〒 530-0027 大阪府大阪市北区堂山町18-2 若杉東梅田ビル8F,原田 善広,0
https://system-kanji.com/services/14121,グリッド・リサーチ株式会社,"2,250万円",2003年10月,,https://www.grids.co.jp/,〒 104-0041 東京都中央区新富1-15-11 マキプラザ3階,龔 欲暁,0
https://system-kanji.com/services/14125,株式会社ハイ・アベイラビリティ・システムズ,161百万円,1985年11月1日,210名（2020年10月1日現在）,http://www.ha-sys.co.jp/,〒 108-0023 東京都港区芝浦4-13-23 MS芝浦ビル2F,"高柳 肇,鈴木 健二",0
